year,doy,date,blue,Fmask,green,nir,red,site
2015,7,2015-01-08,-0.0024000000000000002,194,0.0246,0.1825,0.017,BART
2015,16,2015-01-17,0.8164,194,0.7986000000000001,0.8402000000000001,0.8116,BART
2015,23,2015-01-24,0.5376000000000001,194,0.5326000000000001,0.545,0.5305,BART
2015,32,2015-02-02,-0.0181,192,0.010700000000000001,0.1869,0.0095,BART
2015,48,2015-02-18,0.5834,194,0.5531,0.5934,0.5479,BART
2015,55,2015-02-25,0.3028,194,0.309,0.4539,0.3201,BART
2015,71,2015-03-13,0.0181,192,0.0516,0.24780000000000002,0.050100000000000006,BART
2015,80,2015-03-22,0.1052,194,0.1315,0.32180000000000003,0.14750000000000002,BART
2015,87,2015-03-29,0.5819,194,0.5435,0.5633,0.5373,BART
2015,96,2015-04-07,0.5953,194,0.5561,0.562,0.5477000000000001,BART
2015,103,2015-04-14,0.019,192,0.0565,0.23650000000000002,0.0533,BART
2015,112,2015-04-23,0.0182,136,0.0345,0.1532,0.0316,BART
2015,119,2015-04-30,0.3173,130,0.33540000000000003,0.46230000000000004,0.3498,BART
2015,128,2015-05-09,0.0264,64,0.050800000000000005,0.2421,0.0431,BART
2015,135,2015-05-16,0.047,194,0.1145,0.3311,0.096,BART
2015,144,2015-05-25,0.0347,64,0.0719,0.39330000000000004,0.0369,BART
2015,176,2015-06-26,0.015600000000000001,194,0.0334,0.18150000000000002,0.0212,BART
2015,183,2015-07-03,0.018600000000000002,64,0.0463,0.3714,0.0227,BART
2015,192,2015-07-12,0.09040000000000001,194,0.1525,0.4832,0.1335,BART
2015,208,2015-07-28,0.0341,64,0.0528,0.3663,0.0247,BART
2015,215,2015-08-04,0.0188,64,0.0434,0.3556,0.0227,BART
2015,224,2015-08-13,0.0287,64,0.050100000000000006,0.3799,0.0247,BART
2015,231,2015-08-20,0.0253,198,0.060000000000000005,0.38620000000000004,0.035300000000000005,BART
2015,240,2015-08-29,0.023200000000000002,64,0.043300000000000005,0.33540000000000003,0.023100000000000002,BART
2015,247,2015-09-05,0.0247,64,0.0475,0.33640000000000003,0.028900000000000002,BART
2015,263,2015-09-21,0.0229,64,0.0429,0.3342,0.0233,BART
2015,272,2015-09-30,1.0372000000000001,194,0.9835,0.9745,0.9775,BART
2015,279,2015-10-07,0.0165,64,0.036500000000000005,0.2973,0.029,BART
2015,288,2015-10-16,0.017400000000000002,64,0.043000000000000003,0.2605,0.0629,BART
2015,295,2015-10-23,-0.0182,194,0.1155,0.4682,0.1525,BART
2015,304,2015-11-01,0.0211,64,0.0327,0.1852,0.033,BART
2015,311,2015-11-08,0.154,194,0.18680000000000002,0.38930000000000003,0.20700000000000002,BART
2015,320,2015-11-17,0.017400000000000002,64,0.029300000000000003,0.16720000000000002,0.025400000000000002,BART
2015,327,2015-11-24,0.014400000000000001,64,0.025900000000000003,0.1519,0.0239,BART
2015,343,2015-12-10,0.5558000000000001,194,0.5524,0.6146,0.5609000000000001,BART
2015,359,2015-12-26,0.007500000000000001,72,0.021400000000000002,0.1316,0.0213,BART
2016,3,2016-01-04,0.8526,194,0.8158000000000001,0.8294,0.8269000000000001,BART
2016,19,2016-01-20,0.8459,194,0.7909,0.7645000000000001,0.7885000000000001,BART
2016,35,2016-02-05,-0.0164,200,0.023700000000000002,0.1704,0.0221,BART
2016,42,2016-02-12,0.3027,194,0.30160000000000003,0.447,0.3136,BART
2016,51,2016-02-21,0.9817,194,0.8632000000000001,0.7834,0.8540000000000001,BART
2016,58,2016-02-28,0.0155,192,0.0405,0.1935,0.0397,BART
2016,74,2016-03-15,0.6813,194,0.6473,0.6824,0.6473,BART
2016,83,2016-03-24,0.76,194,0.6813,0.7167,0.6955,BART
2016,90,2016-03-31,0.0239,64,0.0437,0.1903,0.0437,BART
2016,99,2016-04-09,0.19010000000000002,194,0.20040000000000002,0.3042,0.2111,BART
2016,106,2016-04-16,0.0245,64,0.042,0.2048,0.0412,BART
2016,115,2016-04-25,0.0284,64,0.0465,0.2205,0.0444,BART
2016,131,2016-05-11,0.0286,64,0.049800000000000004,0.2315,0.0488,BART
2016,138,2016-05-18,0.0253,64,0.053000000000000005,0.2687,0.041100000000000005,BART
2016,147,2016-05-27,0.022600000000000002,64,0.06720000000000001,0.37470000000000003,0.031100000000000003,BART
2016,154,2016-06-03,0.0118,200,0.030000000000000002,0.11750000000000001,0.0095,BART
2016,170,2016-06-19,0.0182,64,0.053500000000000006,0.4022,0.0251,BART
2016,179,2016-06-28,0.0437,194,0.08310000000000001,0.42960000000000004,0.0443,BART
2016,186,2016-07-05,0.018600000000000002,64,0.0502,0.406,0.0239,BART
2016,195,2016-07-14,0.031200000000000002,64,0.058300000000000005,0.4234,0.029400000000000003,BART
2016,202,2016-07-21,0.0451,194,0.11120000000000001,0.5165000000000001,0.0695,BART
2016,211,2016-07-30,0.6278,194,0.5952000000000001,0.6677000000000001,0.5796,BART
2016,218,2016-08-06,0.0264,64,0.050300000000000004,0.37320000000000003,0.0298,BART
2016,227,2016-08-15,0.4137,130,0.4057,0.5277000000000001,0.395,BART
2016,234,2016-08-22,0.0094,194,0.028,0.1535,0.017,BART
2016,243,2016-08-31,0.0264,64,0.05,0.405,0.0264,BART
2016,250,2016-09-07,0.2893,194,0.32430000000000003,0.5581,0.3297,BART
2016,259,2016-09-16,0.0166,64,0.0398,0.3412,0.0217,BART
2016,266,2016-09-23,0.0151,64,0.037000000000000005,0.3165,0.022500000000000003,BART
2016,282,2016-10-09,0.6119,194,0.5802,0.6738000000000001,0.5704,BART
2016,291,2016-10-18,0.0213,64,0.0461,0.24780000000000002,0.0536,BART
2016,298,2016-10-25,0.6491,194,0.6542,0.7924,0.6919000000000001,BART
2016,307,2016-11-03,0.0196,192,0.034,0.1721,0.028800000000000003,BART
2016,323,2016-11-19,0.016,64,0.027700000000000002,0.1547,0.0238,BART
2016,339,2016-12-05,0.0162,194,0.0734,0.267,0.0794,BART
2016,346,2016-12-12,0.034800000000000005,194,0.0828,0.3559,0.1044,BART
2016,355,2016-12-21,0.0073,192,0.020900000000000002,0.1297,0.016300000000000002,BART
2017,5,2017-01-06,0.007500000000000001,196,0.0246,0.1865,0.020300000000000002,BART
2017,21,2017-01-22,0.372,66,0.3422,0.46890000000000004,0.35750000000000004,BART
2017,37,2017-02-07,0.0073,192,0.020900000000000002,0.1764,0.017,BART
2017,53,2017-02-23,-0.0898,194,0.0362,0.27940000000000004,0.0143,BART
2017,69,2017-03-11,0.6248,194,0.5804,0.5784,0.5756,BART
2017,76,2017-03-18,0.021500000000000002,192,0.060200000000000004,0.24930000000000002,0.0597,BART
2017,85,2017-03-27,0.0234,208,0.0546,0.23800000000000002,0.0477,BART
2017,92,2017-04-03,0.0284,208,0.0678,0.2528,0.0627,BART
2017,101,2017-04-12,0.0165,192,0.06470000000000001,0.2346,0.0639,BART
2017,108,2017-04-19,0.2867,194,0.3035,0.47640000000000005,0.328,BART
2017,117,2017-04-28,0.31620000000000004,194,0.3247,0.4329,0.33180000000000004,BART
2017,124,2017-05-05,0.0318,130,0.0599,0.2296,0.0585,BART
2017,133,2017-05-14,0.3171,130,0.3266,0.42550000000000004,0.32070000000000004,BART
2017,140,2017-05-21,0.0252,64,0.061200000000000004,0.3239,0.0357,BART
2017,149,2017-05-30,1.026,194,0.9657,0.9098,0.9528000000000001,BART
2017,165,2017-06-15,0.0193,64,0.0557,0.39940000000000003,0.0263,BART
2017,172,2017-06-22,0.025400000000000002,64,0.055400000000000005,0.40740000000000004,0.026600000000000002,BART
2017,181,2017-07-01,0.32330000000000003,194,0.3497,0.5172,0.3385,BART
2017,188,2017-07-08,0.5184,194,0.4998,0.5878,0.48410000000000003,BART
2017,197,2017-07-17,0.0541,194,0.0869,0.43820000000000003,0.0613,BART
2017,204,2017-07-24,0.46190000000000003,194,0.48710000000000003,0.5897,0.47950000000000004,BART
2017,213,2017-08-02,0.0258,64,0.0509,0.37260000000000004,0.0269,BART
2017,220,2017-08-09,0.6764,194,0.6493,0.7113,0.6463,BART
2017,229,2017-08-18,0.0918,194,0.1341,0.4111,0.1179,BART
2017,236,2017-08-25,0.8379000000000001,194,0.8276,0.8837,0.8421000000000001,BART
2017,245,2017-09-03,0.0227,64,0.044700000000000004,0.3371,0.0252,BART
2017,252,2017-09-10,0.0568,194,0.09090000000000001,0.42300000000000004,0.0775,BART
2017,261,2017-09-19,0.0221,192,0.0522,0.3246,0.0313,BART
2017,268,2017-09-26,0.0173,64,0.038900000000000004,0.2975,0.027800000000000002,BART
2017,277,2017-10-05,0.020200000000000003,64,0.0412,0.3012,0.0342,BART
2017,284,2017-10-12,0.0166,64,0.039400000000000004,0.2679,0.0468,BART
2017,293,2017-10-21,0.0213,64,0.039900000000000005,0.2172,0.047900000000000005,BART
2017,300,2017-10-28,0.0176,64,0.0297,0.1711,0.0274,BART
2017,316,2017-11-13,0.1071,194,0.1484,0.2827,0.1597,BART
2017,325,2017-11-22,0.0089,132,0.0219,0.1564,0.018500000000000003,BART
2017,332,2017-11-29,0.0218,194,0.062400000000000004,0.219,0.0673,BART
2017,341,2017-12-08,0.43160000000000004,194,0.4113,0.5685,0.44160000000000005,BART
2017,348,2017-12-15,0.0077,194,0.058100000000000006,0.3205,0.09670000000000001,BART
2017,364,2017-12-31,0.20020000000000002,194,0.2056,0.3799,0.2323,BART
2018,15,2018-01-16,-0.0038,192,0.0224,0.1451,0.024300000000000002,BART
2018,31,2018-02-01,0.0044,128,0.019100000000000002,0.16090000000000002,0.016900000000000002,BART
2018,40,2018-02-10,0.3962,66,0.38120000000000004,0.4691,0.3869,BART
2018,79,2018-03-21,0.0205,192,0.051500000000000004,0.22080000000000002,0.0487,BART
2018,88,2018-03-30,0.1252,194,0.15330000000000002,0.3113,0.1731,BART
2018,95,2018-04-06,0.0129,192,0.0427,0.21250000000000002,0.042300000000000004,BART
2018,111,2018-04-22,0.0346,192,0.0682,0.23500000000000001,0.0656,BART
2018,120,2018-05-01,0.0291,192,0.0533,0.2437,0.0465,BART
2018,127,2018-05-08,0.029300000000000003,64,0.0495,0.2238,0.0475,BART
2018,136,2018-05-17,0.027200000000000002,130,0.06280000000000001,0.2886,0.042,BART
2018,143,2018-05-24,0.0261,64,0.0632,0.34590000000000004,0.033,BART
2018,152,2018-06-02,0.7569,194,0.7177,0.7529,0.7076,BART
2018,159,2018-06-09,0.5968,194,0.5853,0.7148,0.5947,BART
2018,168,2018-06-18,0.0263,64,0.060000000000000005,0.4167,0.029,BART
2018,184,2018-07-04,0.44020000000000004,194,0.4303,0.5758,0.4223,BART
2018,191,2018-07-11,0.020300000000000002,64,0.0475,0.3921,0.0236,BART
2018,200,2018-07-20,0.0199,64,0.0475,0.4051,0.022500000000000003,BART
2018,223,2018-08-12,0.0419,194,0.0782,0.3486,0.058,BART
2018,232,2018-08-21,0.0318,64,0.0521,0.38680000000000003,0.0274,BART
2018,239,2018-08-28,0.0252,64,0.0443,0.3356,0.0236,BART
2018,248,2018-09-06,0.024800000000000003,64,0.0443,0.34390000000000004,0.0234,BART
2018,255,2018-09-13,0.9446,194,0.9029,0.896,0.8955000000000001,BART
2018,264,2018-09-22,1.1828,194,1.1158000000000001,1.0726,1.1044,BART
2018,271,2018-09-29,0.8507,194,0.7879,0.8315,0.772,BART
2018,280,2018-10-08,0.37460000000000004,130,0.4052,0.6008,0.4117,BART
2018,287,2018-10-15,0.0347,194,0.0694,0.2275,0.0813,BART
2018,296,2018-10-24,0.011600000000000001,200,0.0221,0.0823,0.013800000000000002,BART
2018,303,2018-10-31,0.8186,194,0.7689,0.7507,0.7692,BART
2018,312,2018-11-09,0.023200000000000002,130,0.036500000000000005,0.129,0.0378,BART
2018,319,2018-11-16,0.3926,66,0.38330000000000003,0.47800000000000004,0.38780000000000003,BART
2018,328,2018-11-25,0.0274,194,0.0646,0.23240000000000002,0.037700000000000004,BART
2018,344,2018-12-11,-0.0126,192,0.0082,0.1544,0.0049,BART
2018,360,2018-12-27,-0.008700000000000001,196,0.0089,0.1437,0.007,BART
2019,2,2019-01-03,-0.0123,192,0.007200000000000001,0.154,0.0054,BART
2019,11,2019-01-12,0.0346,194,0.083,0.37160000000000004,0.1305,BART
2019,27,2019-01-28,0.7230000000000001,194,0.7040000000000001,0.7163,0.7090000000000001,BART
2019,34,2019-02-04,0.0236,194,0.07690000000000001,0.2934,0.031100000000000003,BART
2019,43,2019-02-13,0.6305000000000001,194,0.5896,0.5894,0.5808,BART
2019,50,2019-02-20,-0.008400000000000001,192,0.0244,0.19460000000000002,0.0245,BART
2019,59,2019-03-01,0.0175,208,0.054900000000000004,0.2228,0.053900000000000003,BART
2019,66,2019-03-08,0.0019,192,0.0424,0.2389,0.042,BART
2019,75,2019-03-17,1.167,194,1.1385,1.1442,1.1603,BART
2019,91,2019-04-02,-0.061900000000000004,194,0.028200000000000003,0.2849,0.016900000000000002,BART
2019,107,2019-04-18,0.0198,192,0.0572,0.24810000000000001,0.0577,BART
2019,114,2019-04-25,1.0516,194,1.0014,0.9669000000000001,0.9995,BART
2019,146,2019-05-27,0.2969,130,0.32480000000000003,0.4353,0.3201,BART
2019,155,2019-06-05,0.033100000000000004,64,0.0758,0.4212,0.0364,BART
2019,178,2019-06-28,0.027700000000000002,64,0.0558,0.4041,0.0268,BART
2019,187,2019-07-07,0.0123,192,0.0396,0.3037,0.015600000000000001,BART
2019,194,2019-07-14,0.018000000000000002,64,0.0458,0.38820000000000005,0.0212,BART
2019,203,2019-07-23,0.7475,194,0.6986,0.7073,0.6833,BART
2019,210,2019-07-30,0.031100000000000003,64,0.054900000000000004,0.4116,0.027800000000000002,BART
2019,219,2019-08-08,0.7397,194,0.7150000000000001,0.776,0.7073,BART
2019,226,2019-08-15,0.151,194,0.1801,0.4989,0.1841,BART
2019,235,2019-08-24,0.0119,128,0.021400000000000002,0.13570000000000002,0.0082,BART
2019,242,2019-08-31,0.0258,64,0.0485,0.3614,0.024900000000000002,BART
2019,251,2019-09-09,0.2116,194,0.29760000000000003,0.6074,0.2812,BART
2019,258,2019-09-16,0.0146,64,0.0409,0.3361,0.022600000000000002,BART
2019,267,2019-09-25,0.0196,128,0.0488,0.3635,0.030600000000000002,BART
2019,283,2019-10-11,0.5358,194,0.5113,0.5511,0.5071,BART
2019,299,2019-10-27,0.6187,194,0.612,0.6832,0.6371,BART
2019,306,2019-11-03,0.0148,64,0.025900000000000003,0.1598,0.023700000000000002,BART
2019,322,2019-11-19,0.7667,194,0.7137,0.7060000000000001,0.7088,BART
2019,331,2019-11-28,1.0229000000000001,194,0.9462,0.8466,0.9273,BART
2019,347,2019-12-14,0.8739,194,0.762,0.6813,0.7391000000000001,BART
2019,363,2019-12-30,0.0337,194,0.0762,0.2449,0.0413,BART
2020,14,2020-01-15,0.6002000000000001,194,0.555,0.6133000000000001,0.5695,BART
2020,21,2020-01-22,-0.0263,200,0.0244,0.1794,0.027800000000000002,BART
2020,30,2020-01-31,0.0024000000000000002,196,0.020800000000000003,0.17750000000000002,0.0162,BART
2020,46,2020-02-16,-0.009300000000000001,192,0.021500000000000002,0.1991,0.0221,BART
2020,53,2020-02-23,0.001,192,0.046200000000000005,0.2205,0.0436,BART
2020,62,2020-03-03,-0.0154,194,0.049800000000000004,0.2831,0.0082,BART
2020,69,2020-03-10,0.0142,194,0.0504,0.2033,0.0495,BART
2020,78,2020-03-19,-0.0032,192,0.0383,0.2277,0.0333,BART
2020,85,2020-03-26,0.13140000000000002,194,0.21630000000000002,0.386,0.2126,BART
2020,110,2020-04-20,0.0178,192,0.0432,0.22560000000000002,0.041100000000000005,BART
2020,117,2020-04-27,0.5993,194,0.5693,0.5765,0.5597,BART
2020,126,2020-05-06,0.035500000000000004,194,0.0719,0.3075,0.0687,BART
2020,133,2020-05-13,0.0205,194,0.06910000000000001,0.28450000000000003,0.09530000000000001,BART
2020,142,2020-05-22,0.027,64,0.058600000000000006,0.3037,0.038200000000000005,BART
2020,149,2020-05-29,0.8083,194,0.7771,0.7776000000000001,0.7622,BART
2020,158,2020-06-07,0.6523,194,0.6105,0.6379,0.5952000000000001,BART
2020,165,2020-06-14,0.8733000000000001,194,0.8444,0.8915000000000001,0.8506,BART
2020,174,2020-06-23,0.021,136,0.0506,0.3558,0.0235,BART
2020,190,2020-07-09,0.0105,196,0.059300000000000005,0.2922,0.0236,BART
2020,197,2020-07-16,0.0204,194,0.0274,0.2301,0.009000000000000001,BART
2020,206,2020-07-25,0.0536,194,0.1033,0.44680000000000003,0.042100000000000005,BART
2020,222,2020-08-10,0.009300000000000001,194,0.0358,0.27340000000000003,0.0178,BART
2020,229,2020-08-17,0.9359000000000001,194,0.8526,0.8779,0.8627,BART
2020,238,2020-08-26,0.45470000000000005,194,0.4379,0.5071,0.43270000000000003,BART
2020,245,2020-09-02,0.023700000000000002,194,0.049800000000000004,0.1983,0.033100000000000004,BART
2020,254,2020-09-11,0.0238,68,0.0472,0.3749,0.0273,BART
2020,261,2020-09-18,0.09290000000000001,194,0.17830000000000001,0.4428,0.1675,BART
2020,270,2020-09-27,NA,128,0.0463,0.327,0.041100000000000005,BART
2020,277,2020-10-04,0.6009,194,0.5693,0.6474000000000001,0.56,BART
2020,286,2020-10-13,0.046200000000000005,194,0.0932,0.336,0.10690000000000001,BART
2020,293,2020-10-20,0.1821,194,0.21400000000000002,0.41900000000000004,0.23650000000000002,BART
2020,325,2020-11-21,0.1845,194,0.2104,0.3904,0.22870000000000001,BART
2020,334,2020-11-30,0.0142,64,0.0253,0.1572,0.0219,BART
2020,350,2020-12-16,-0.0056,194,0.0386,0.2461,0.0448,BART
2020,366,2021-01-01,0.9639000000000001,194,0.8999,0.8433,0.8878,BART
2021,7,2021-01-08,0.0047,194,0.0257,0.14150000000000001,0.0151,BART
2021,23,2021-01-24,-0.004,194,0.052700000000000004,0.22260000000000002,0.0275,BART
2021,32,2021-02-02,-0.010400000000000001,192,0.0171,0.19190000000000002,0.015600000000000001,BART
2021,39,2021-02-09,-0.0089,192,0.0245,0.1885,0.024900000000000002,BART
2021,48,2021-02-18,0.0038,192,0.0264,0.19410000000000002,0.0212,BART
2021,55,2021-02-25,-0.0054,192,0.039,0.2305,0.0385,BART
2021,64,2021-03-06,0.4713,194,0.44620000000000004,0.5168,0.4484,BART
2021,71,2021-03-13,0.007,192,0.0362,0.2003,0.0325,BART
2021,80,2021-03-22,0.0033,192,0.0369,0.2136,0.0373,BART
2021,96,2021-04-07,0.6489,194,0.6078,0.6079,0.5994,BART
2021,103,2021-04-14,0.2501,194,0.3057,0.4566,0.3294,BART
2021,112,2021-04-23,0.33030000000000004,130,0.31870000000000004,0.3618,0.31070000000000003,BART
2021,128,2021-05-09,0.4045,130,0.388,0.4506,0.38830000000000003,BART
2021,135,2021-05-16,1.0091,194,0.9671000000000001,0.9818,0.9816,BART
2021,144,2021-05-25,0.0221,64,0.0574,0.3794,0.0267,BART
2021,160,2021-06-10,0.042,194,0.0961,0.47100000000000003,0.0597,BART
2021,167,2021-06-17,0.0363,68,0.06770000000000001,0.5231,0.0332,BART
2021,176,2021-06-26,0.48300000000000004,194,0.4722,0.6054,0.4667,BART
2021,192,2021-07-12,0.0284,192,0.064,0.44260000000000005,0.0383,BART
2021,208,2021-07-28,0.026500000000000003,192,0.054200000000000005,0.3748,0.031400000000000004,BART
2021,215,2021-08-04,0.0284,64,0.0495,0.3845,0.0286,BART
2021,224,2021-08-13,0.0238,192,0.053000000000000005,0.37370000000000003,0.0291,BART
2021,240,2021-08-29,0.7622,194,0.7855000000000001,0.7798,0.7667,BART
2021,247,2021-09-05,0.0221,64,0.0415,0.3244,0.023,BART
2021,256,2021-09-14,-0.0014,200,0.0115,0.0916,0.0028,BART
2021,263,2021-09-21,0.0112,64,0.0335,0.3047,0.019100000000000002,BART
2021,272,2021-09-30,0.5764,194,0.5108,0.4726,0.48610000000000003,BART
2021,279,2021-10-07,0.5133,194,0.5142,0.6225,0.5239,BART
2021,288,2021-10-16,0.2636,194,0.336,0.46690000000000004,0.3386,BART
2021,295,2021-10-23,0.053500000000000006,194,0.076,0.3044,0.08420000000000001,BART
2021,304,2021-11-01,0.0177,132,0.034300000000000004,0.2033,0.033100000000000004,BART
2021,311,2021-11-08,0.0154,64,0.0257,0.15230000000000002,0.0239,BART
2021,320,2021-11-17,0.1332,194,0.137,0.3498,0.1711,BART
2021,327,2021-11-24,0.0171,64,0.0274,0.1469,0.024900000000000002,BART
2021,343,2021-12-10,0.0051,194,0.0516,0.1207,0.0284,BART
2021,352,2021-12-19,1.0793000000000001,194,1.0214,0.9296000000000001,1.0070000000000001,BART
2015,7,2015-01-08,-0.0114,194,0.018500000000000003,0.169,0.010100000000000001,BART
2015,16,2015-01-17,0.8161,194,0.7857000000000001,0.8390000000000001,0.8046000000000001,BART
2015,23,2015-01-24,0.5011,194,0.49620000000000003,0.518,0.49500000000000005,BART
2015,32,2015-02-02,-0.0067,192,0.015700000000000002,0.1689,0.0128,BART
2015,48,2015-02-18,0.5883,194,0.559,0.5982000000000001,0.5543,BART
2015,55,2015-02-25,0.3098,194,0.31370000000000003,0.45690000000000003,0.32480000000000003,BART
2015,71,2015-03-13,0.0112,192,0.0432,0.2318,0.0412,BART
2015,80,2015-03-22,0.1095,194,0.1359,0.32370000000000004,0.15330000000000002,BART
2015,87,2015-03-29,0.5811000000000001,194,0.5439,0.5633,0.5379,BART
2015,96,2015-04-07,0.5942000000000001,194,0.5578000000000001,0.562,0.5481,BART
2015,103,2015-04-14,0.021500000000000002,192,0.0557,0.2323,0.053200000000000004,BART
2015,112,2015-04-23,0.0154,136,0.029500000000000002,0.12890000000000001,0.0256,BART
2015,119,2015-04-30,0.31370000000000003,194,0.3307,0.45790000000000003,0.34600000000000003,BART
2015,128,2015-05-09,0.0262,64,0.0502,0.2442,0.042,BART
2015,135,2015-05-16,0.0472,194,0.11460000000000001,0.33380000000000004,0.0956,BART
2015,144,2015-05-25,0.0357,64,0.0723,0.3915,0.0373,BART
2015,176,2015-06-26,0.0135,194,0.034300000000000004,0.1854,0.0222,BART
2015,183,2015-07-03,0.0181,64,0.0453,0.3836,0.0218,BART
2015,192,2015-07-12,0.0829,194,0.1305,0.4808,0.11420000000000001,BART
2015,208,2015-07-28,0.0342,64,0.051800000000000006,0.3753,0.0239,BART
2015,215,2015-08-04,0.0187,64,0.042800000000000005,0.36910000000000004,0.0221,BART
2015,224,2015-08-13,0.029900000000000003,64,0.0514,0.404,0.0253,BART
2015,231,2015-08-20,0.0262,198,0.060000000000000005,0.39680000000000004,0.035500000000000004,BART
2015,240,2015-08-29,0.0228,64,0.0426,0.34400000000000003,0.022000000000000002,BART
2015,247,2015-09-05,0.0241,64,0.0472,0.3462,0.0281,BART
2015,263,2015-09-21,0.023,64,0.0427,0.3467,0.0228,BART
2015,272,2015-09-30,1.044,194,0.9848,0.9743,0.9782000000000001,BART
2015,279,2015-10-07,0.016300000000000002,64,0.0378,0.30610000000000004,0.0296,BART
2015,288,2015-10-16,0.0175,64,0.045700000000000005,0.271,0.0653,BART
2015,295,2015-10-23,0.1583,194,0.24860000000000002,0.6003000000000001,0.30310000000000004,BART
2015,304,2015-11-01,0.021400000000000002,64,0.0329,0.1835,0.0373,BART
2015,311,2015-11-08,0.1532,194,0.18910000000000002,0.38970000000000005,0.2091,BART
2015,320,2015-11-17,0.0188,64,0.029,0.1557,0.0267,BART
2015,327,2015-11-24,0.015000000000000001,64,0.024800000000000003,0.1433,0.024300000000000002,BART
2015,343,2015-12-10,0.5144000000000001,194,0.5152,0.5831000000000001,0.5242,BART
2015,359,2015-12-26,0.010100000000000001,72,0.021400000000000002,0.1207,0.0234,BART
2016,3,2016-01-04,0.8675,194,0.8301000000000001,0.8448,0.8442000000000001,BART
2016,19,2016-01-20,0.8424,194,0.7897000000000001,0.762,0.788,BART
2016,35,2016-02-05,-0.021500000000000002,200,0.022000000000000002,0.1628,0.024,BART
2016,42,2016-02-12,0.3123,194,0.3075,0.4491,0.31930000000000003,BART
2016,51,2016-02-21,0.9549000000000001,194,0.8389000000000001,0.7528,0.8253,BART
2016,58,2016-02-28,0.018600000000000002,192,0.0415,0.1804,0.042,BART
2016,74,2016-03-15,0.6918000000000001,194,0.6556000000000001,0.6890000000000001,0.6549,BART
2016,83,2016-03-24,0.6975,194,0.6345000000000001,0.6603,0.6423,BART
2016,90,2016-03-31,0.0219,64,0.0409,0.18380000000000002,NA,BART
2016,99,2016-04-09,0.182,194,0.198,0.2999,0.20570000000000002,BART
2016,106,2016-04-16,0.024800000000000003,64,0.040100000000000004,0.1983,0.0385,BART
2016,115,2016-04-25,0.027800000000000002,64,0.0442,0.2146,0.0431,BART
2016,131,2016-05-11,0.028300000000000002,64,0.048400000000000006,0.23120000000000002,0.0449,BART
2016,138,2016-05-18,0.0247,64,0.0519,0.26480000000000004,0.0395,BART
2016,147,2016-05-27,0.0219,64,0.0656,0.3723,0.030500000000000003,BART
2016,154,2016-06-03,0.007,200,0.028,0.1131,0.0085,BART
2016,170,2016-06-19,0.0179,64,0.0528,0.41500000000000004,0.0245,BART
2016,179,2016-06-28,0.042300000000000004,194,0.0839,0.43320000000000003,0.043300000000000005,BART
2016,186,2016-07-05,0.0182,64,0.0495,0.4127,0.023100000000000002,BART
2016,195,2016-07-14,0.031,64,0.057300000000000004,0.43660000000000004,0.028900000000000002,BART
2016,202,2016-07-21,0.0495,194,0.1135,0.5251,0.0712,BART
2016,211,2016-07-30,0.6274000000000001,194,0.608,0.6725,0.5910000000000001,BART
2016,218,2016-08-06,0.026600000000000002,64,0.0507,0.385,0.029500000000000002,BART
2016,227,2016-08-15,0.4269,130,0.4093,0.5266000000000001,0.39790000000000003,BART
2016,234,2016-08-22,0.0099,194,0.028200000000000003,0.16390000000000002,0.0171,BART
2016,243,2016-08-31,0.0263,64,0.049300000000000004,0.4186,0.0256,BART
2016,250,2016-09-07,0.27440000000000003,194,0.31010000000000004,0.5502,0.31670000000000004,BART
2016,259,2016-09-16,0.0161,64,0.0391,0.3569,0.020900000000000002,BART
2016,266,2016-09-23,0.0152,64,0.037000000000000005,0.3241,0.0219,BART
2016,282,2016-10-09,0.6209,194,0.5929,0.6814,0.5830000000000001,BART
2016,291,2016-10-18,0.022000000000000002,64,0.048400000000000006,0.24830000000000002,0.0557,BART
2016,298,2016-10-25,0.7417,194,0.7338,0.8516,0.7708,BART
2016,307,2016-11-03,0.0199,192,0.0328,0.1651,0.029300000000000003,BART
2016,323,2016-11-19,0.015600000000000001,64,0.0251,0.1432,0.024300000000000002,BART
2016,339,2016-12-05,0.015300000000000001,194,0.0755,0.2551,0.08080000000000001,BART
2016,346,2016-12-12,0.0397,194,0.0863,0.3548,0.11130000000000001,BART
2016,355,2016-12-21,0.0129,192,0.0241,0.12200000000000001,0.0206,BART
2017,5,2017-01-06,0.0142,196,0.027100000000000003,0.17750000000000002,0.0233,BART
2017,21,2017-01-22,0.3703,66,0.33390000000000003,0.46690000000000004,0.3534,BART
2017,37,2017-02-07,0.0161,192,0.0269,0.16010000000000002,0.0229,BART
2017,53,2017-02-23,-0.081,194,0.041100000000000005,0.2778,0.0211,BART
2017,69,2017-03-11,0.6233000000000001,194,0.5794,0.5776,0.5745,BART
2017,76,2017-03-18,0.0206,208,0.0572,0.2328,0.055600000000000004,BART
2017,85,2017-03-27,0.025900000000000003,208,0.060200000000000004,0.23320000000000002,0.056100000000000004,BART
2017,92,2017-04-03,0.0308,208,0.0663,0.2437,0.061500000000000006,BART
2017,101,2017-04-12,0.027600000000000003,192,0.0724,0.227,0.0683,BART
2017,108,2017-04-19,0.30910000000000004,194,0.3306,0.49400000000000005,0.3537,BART
2017,117,2017-04-28,0.3299,130,0.3355,0.4403,0.3418,BART
